predicted_yield,site,year,hybrid
10.258522033691406,ILH1,2024,GEMS-0227_FBLL_0029/PHP02
10.258522033691406,ILH1,2024,GEMS-0227_FBLL_0030/PHP02
10.258522033691406,ILH1,2024,GEMS-0227_FBLL_0031/PHP02
10.258522033691406,ILH1,2024,GEMS-0227_FBLL_0032/PHP02
10.258522033691406,ILH1,2024,GEMS-0227_FBLL_0033/PHP02
10.258522033691406,ILH1,2024,GEMS-0227_FBLL_0036/PHP02
10.258522033691406,ILH1,2024,GEMS-0227_FBLL_0037/PHP02
10.258522033691406,ILH1,2024,GEMS-0227_FBLL_0038/PHP02
10.258522033691406,ILH1,2024,GEMS-0227_FBLL_0039/PHP02
10.258522033691406,ILH1,2024,GEMS-0227_FBLL_0040/PHP02
10.258522033691406,ILH1,2024,GEMS-0227_FBLL_0042/PHP02
10.258522033691406,ILH1,2024,GEMS-0227_FBLL_0046/PHP02
10.258522033691406,ILH1,2024,GEMS-0227_FBLL_0048/PHP02
10.258522033691406,ILH1,2024,GEMS-0227_FBLL_0050/PHP02
10.258522033691406,ILH1,2024,GEMS-0227_FBLL_0051/PHP02
10.258522033691406,ILH1,2024,GEMS-0227_FBLL_0052/PHP02
10.258522033691406,ILH1,2024,GEMS-0227_FBLL_0054/PHP02
10.258522033691406,ILH1,2024,GEMS-0227_FBLL_0055/PHP02
10.258522033691406,ILH1,2024,GEMS-0227_FBLL_0056/PHP02
10.258522033691406,ILH1,2024,GEMS-0227_FBLL_0059/PHP02
10.258522033691406,ILH1,2024,GEMS-0227_FBLL_0062/PHP02
10.258522033691406,ILH1,2024,GEMS-0227_FBLL_0063/PHP02
10.258522033691406,ILH1,2024,GEMS-0227_FBLL_0064/PHP02
10.258522033691406,ILH1,2024,GEMS-0227_FBLL_0066/PHP02
10.258522033691406,ILH1,2024,GEMS-0227_FBLL_0067/PHP02
10.258522033691406,ILH1,2024,GEMS-0227_FBLL_0068/PHP02
10.258522033691406,ILH1,2024,GEMS-0227_FBLL_0069/PHP02
10.258522033691406,ILH1,2024,GEMS-0227_FBLL_0070/PHP02
10.258522033691406,ILH1,2024,GEMS-0227_FBLL_0071/PHP02
10.258522033691406,ILH1,2024,GEMS-0227_FBLL_0072/PHP02
10.258522033691406,ILH1,2024,GEMS-0227_FBLL_0073/PHP02
10.258522033691406,ILH1,2024,GEMS-0227_FBLL_0075/PHP02
10.258522033691406,ILH1,2024,GEMS-0227_FBLL_0077/PHP02
10.258522033691406,ILH1,2024,GEMS-0227_FBLL_0078/PHP02
10.258522033691406,ILH1,2024,GEMS-0227_FBLL_0084/PHP02
10.258522033691406,ILH1,2024,GEMS-0227_FBLL_0085/PHP02
10.258522033691406,ILH1,2024,GEMS-0227_FBLL_0086/PHP02
10.258522033691406,ILH1,2024,GEMS-0227_FBLL_0087/PHP02
10.258522033691406,ILH1,2024,GEMS-0227_FBLL_0089/PHP02
10.258522033691406,ILH1,2024,GEMS-0227_FBLL_0090/PHP02
10.258522033691406,ILH1,2024,GEMS-0227_FBLL_0097/PHP02
10.258522033691406,ILH1,2024,GEMS-0227_FBLL_0104/PHP02
10.258522033691406,ILH1,2024,GEMS-0227_FBLL_0105/PHP02
10.258522033691406,ILH1,2024,GEMS-0227_FBLL_0106/PHP02
10.258522033691406,ILH1,2024,GEMS-0227_FBLL_0107/PHP02
10.258522033691406,ILH1,2024,GEMS-0227_FBLL_0110/PHP02
10.258522033691406,ILH1,2024,GEMS-0227_FBLL_0111/PHP02
10.258522033691406,ILH1,2024,GEMS-0227_FBLL_0113/PHP02
10.258522033691406,ILH1,2024,GEMS-0227_FBLL_0114/PHP02
10.258522033691406,ILH1,2024,GEMS-0227_FBLL_0115/PHP02
10.258522033691406,ILH1,2024,GEMS-0227_FBLL_0116/PHP02
10.258522033691406,ILH1,2024,GEMS-0227_FBLL_0117/PHP02
10.258522033691406,ILH1,2024,GEMS-0227_FBLL_0118/PHP02
10.258522033691406,ILH1,2024,GEMS-0227_FBLL_0121/PHP02
10.258522033691406,ILH1,2024,GEMS-0227_FBLL_0125/PHP02
10.258522033691406,ILH1,2024,GEMS-0227_FBLL_0127/PHP02
10.258522033691406,ILH1,2024,GEMS-0227_FBLL_0133/PHP02
10.258522033691406,ILH1,2024,GEMS-0227_PHB47_0001/PHP02
10.258522033691406,ILH1,2024,GEMS-0227_PHB47_0003/PHP02
10.258522033691406,ILH1,2024,GEMS-0227_PHB47_0004/PHP02
10.258522033691406,ILH1,2024,GEMS-0227_PHB47_0006/PHP02
10.258522033691406,ILH1,2024,GEMS-0227_PHB47_0007/PHP02
10.258522033691406,ILH1,2024,GEMS-0227_PHB47_0010/PHP02
10.258522033691406,ILH1,2024,GEMS-0227_PHB47_0011/PHP02
10.258522033691406,ILH1,2024,GEMS-0227_PHB47_0012/PHP02
10.258522033691406,ILH1,2024,GEMS-0227_PHB47_0014/PHP02
10.258522033691406,ILH1,2024,GEMS-0227_PHB47_0016/PHP02
10.258522033691406,ILH1,2024,GEMS-0227_PHB47_0022/PHP02
10.258522033691406,ILH1,2024,GEMS-0227_PHB47_0026/PHP02
10.258522033691406,ILH1,2024,GEMS-0227_PHBW8_0002/PHP02
10.258522033691406,ILH1,2024,GEMS-0227_PHBW8_0004/PHP02
10.258522033691406,ILH1,2024,GEMS-0227_PHBW8_0005/PHP02
10.258522033691406,ILH1,2024,GEMS-0227_PHBW8_0006/PHP02
10.258522033691406,ILH1,2024,GEMS-0227_PHBW8_0009/PHP02
10.258522033691406,ILH1,2024,GEMS-0227_PHBW8_0011/PHP02
10.258522033691406,ILH1,2024,GEMS-0227_PHBW8_0012/PHP02
10.258522033691406,ILH1,2024,GEMS-0227_PHBW8_0015/PHP02
10.258522033691406,ILH1,2024,GEMS-0227_PHBW8_0018/PHP02
10.258522033691406,ILH1,2024,GEMS-0227_PHBW8_0019/PHP02
10.258522033691406,ILH1,2024,GEMS-0227_PHBW8_0020/PHP02
10.258522033691406,ILH1,2024,GEMS-0227_PHBW8_0022/PHP02
10.049382209777832,ILH1,2024,LH145/LH82
10.258522033691406,ILH1,2024,LH146HT/PHP02
10.258522033691406,ILH1,2024,LH192/PHP02
10.258522033691406,ILH1,2024,LH193/PHP02
10.258522033691406,ILH1,2024,LH194/PHP02
10.393739700317383,ILH1,2024,LH195/MO17
10.225396156311035,ILH1,2024,LH195/PHK76
10.258522033691406,ILH1,2024,LH195/PHN82
10.258522033691406,ILH1,2024,LH195/PHP02
10.258522033691406,ILH1,2024,LH195/PHZ51
10.258522033691406,ILH1,2024,LH198/PHP02
10.258522033691406,ILH1,2024,LH200/PHP02
10.258522033691406,ILH1,2024,LH220HT/PHP02
10.258522033691406,ILH1,2024,LH224/PHP02
10.258522033691406,ILH1,2024,LH225/PHP02
10.258522033691406,ILH1,2024,LH228/PHP02
10.258522033691406,ILH1,2024,LH231/PHP02
10.258522033691406,ILH1,2024,LH234/PHP02
10.258522033691406,ILH1,2024,LH235/PHP02
10.258522033691406,ILH1,2024,LH236/PHP02
10.258522033691406,ILH1,2024,LH237/PHP02
10.47709846496582,ILH1,2024,LH244/MO17
10.258522033691406,ILH1,2024,LH244/PHK76
10.297330856323242,ILH1,2024,LH244/PHN82
10.258522033691406,ILH1,2024,LH244/PHP02
10.258522033691406,ILH1,2024,LH244/PHZ51
10.258522033691406,ILH1,2024,LH264/PHP02
10.258522033691406,ILH1,2024,LH273/PHP02
10.258522033691406,ILH1,2024,LH286/PHP02
10.436312675476074,ILH1,2024,LH287/LH244
10.258522033691406,ILH1,2024,LH82/LH244
10.258522033691406,ILH1,2024,MM501D/LH244
10.258522033691406,ILH1,2024,NKH8431/PHP02
10.258522033691406,ILH1,2024,PH05F/PHP02
10.258522033691406,ILH1,2024,PH05W/PHP02
10.258522033691406,ILH1,2024,PH06N/PHP02
10.258522033691406,ILH1,2024,PH080/PHP02
10.258522033691406,ILH1,2024,PH09B/PHP02
10.258522033691406,ILH1,2024,PH09E/PHP02
10.258522033691406,ILH1,2024,PH0GP/PHP02
10.258522033691406,ILH1,2024,PH19V/PHP02
10.258522033691406,ILH1,2024,PH1CA/PHP02
10.299202919006348,ILH1,2024,PH24E/LH244
10.258522033691406,ILH1,2024,PH24M/PHP02
10.258522033691406,ILH1,2024,PH32C/PHP02
10.258522033691406,ILH1,2024,PH37C/PHP02
10.258522033691406,ILH1,2024,PH38D/PHP02
10.258522033691406,ILH1,2024,PH42B/PHP02
10.258522033691406,ILH1,2024,PH44A/PHP02
10.258522033691406,ILH1,2024,PH55C/PHP02
10.258522033691406,ILH1,2024,PH63A/PHP02
10.258522033691406,ILH1,2024,PHB47/MO17
10.258522033691406,ILH1,2024,PHB47/PHK76
10.258522033691406,ILH1,2024,PHB47/PHN82
10.258522033691406,ILH1,2024,PHB47/PHZ51
10.258522033691406,ILH1,2024,PHEW7/PHP02
10.006237983703613,ILH1,2024,PHG29/PHG47
10.39150619506836,ILH1,2024,PHG39/PHN82
9.309730529785156,ILH1,2024,PHJ40/PHAJ0
10.258522033691406,ILH1,2024,PHJ89/LH244
10.258522033691406,ILH1,2024,PHJ89/PH207
10.258522033691406,ILH1,2024,PHJR5/PHP02
10.391231536865234,ILH1,2024,PHK56/LH244
10.258522033691406,ILH1,2024,PHN41/PHP02
10.242951393127441,ILH1,2024,PHN46/LH244
10.258522033691406,ILH1,2024,PHN66/PHP02
10.31254768371582,ILH1,2024,PHP02/LH244
10.258522033691406,ILH1,2024,PHP38/PHP02
10.258522033691406,ILH1,2024,PHPR5/PHP02
10.304001808166504,ILH1,2024,PHR03/LH244
10.258522033691406,ILH1,2024,PHR61/PHP02
9.938545227050781,ILH1,2024,PHRE1/PHTD5
10.258522033691406,ILH1,2024,PHT10/PHP02
10.258522033691406,ILH1,2024,PHT47/PHP02
10.258522033691406,ILH1,2024,PHTP9/PHP02
10.258522033691406,ILH1,2024,PHV37/PHP02
10.258522033691406,ILH1,2024,PHVA9/PHP02
10.258522033691406,ILH1,2024,PHW30/LH244
10.258522033691406,ILH1,2024,PHW52/PHM49
10.23693561553955,ILH1,2024,TX714/PHZ51
10.097020149230957,ILH1,2024,TX777/LH195
10.258522033691406,ILH1,2024,W10004_0018/PHP02
10.293501853942871,ILH1,2024,W10004_0055/PHP02
10.258522033691406,ILH1,2024,W10004_0095/PHP02
10.258522033691406,ILH1,2024,W10004_0103/PHP02
10.258522033691406,ILH1,2024,W10004_0122/PHP02
10.258522033691406,ILH1,2024,W10004_0133/PHP02
10.258522033691406,ILH1,2024,W10004_0138/PHP02
10.258522033691406,ILH1,2024,W10004_0146/PHP02
10.258522033691406,ILH1,2024,W10004_0167/PHP02
10.316031455993652,ILH1,2024,W10004_0189/PHP02
10.286328315734863,ILH1,2024,W10004_0236/PHP02
10.317521095275879,ILH1,2024,W10004_0238/PHP02
10.312816619873047,ILH1,2024,W10004_0258/PHP02
10.404388427734375,ILH1,2024,W10004_0346/PHP02
10.258522033691406,ILH1,2024,W10004_0403/PHP02
10.435029983520508,ILH1,2024,W10004_0409/PHP02
10.613317489624023,ILH1,2024,W10004_0658/PHP02
10.258522033691406,ILH1,2024,W10004_0688/PHP02
10.17461109161377,ILH1,2024,W10004_0691/PHP02
10.407752990722656,ILH1,2024,W10004_0747/PHP02
10.319150924682617,ILH1,2024,W10004_0754/PHP02
10.258522033691406,ILH1,2024,W10004_0771/PHP02
10.258522033691406,ILH1,2024,W10004_0776/PHP02
10.258522033691406,ILH1,2024,W10004_0822/PHP02
10.404208183288574,ILH1,2024,W10004_0866/PHP02
10.595836639404297,ILH1,2024,W10004_0949/PHP02
10.258522033691406,ILH1,2024,W10004_1014/PHP02
10.258522033691406,ILH1,2024,W10004_1018/PHP02
10.258522033691406,ILH1,2024,W10004_1032/PHP02
10.405943870544434,ILH1,2024,W10004_1080/PHP02
10.258522033691406,ILH1,2024,WQCD10/PHP02
10.258522033691406,ILH1,2024,ZS01459/PHP02
10.765453338623047,INH1,2024,01DIB2/PHP02
10.94684886932373,INH1,2024,2369/LH123HT
10.765453338623047,INH1,2024,2FACC/PHP02
10.765453338623047,INH1,2024,6F629/PHP02
10.746733665466309,INH1,2024,B14A/OH43
10.620966911315918,INH1,2024,B37/H95
10.891234397888184,INH1,2024,B73/MO17
11.052738189697266,INH1,2024,B73/PHN82
10.542679786682129,INH1,2024,B73/TX779
10.336614608764648,INH1,2024,CG119/CG108
10.376707077026367,INH1,2024,CG44/CGR01
10.791305541992188,INH1,2024,DK3IIH6/LH244
10.765453338623047,INH1,2024,FBLA/PHP02
10.765453338623047,INH1,2024,GEMS-0061_3AZA1_0001/PHP02
10.765453338623047,INH1,2024,GEMS-0061_3AZA1_0005/PHP02
10.765453338623047,INH1,2024,GEMS-0061_3AZA1_0007/PHP02
10.765453338623047,INH1,2024,GEMS-0061_3AZA1_0012/PHP02
10.765453338623047,INH1,2024,GEMS-0061_3AZA1_0013/PHP02
10.765453338623047,INH1,2024,GEMS-0061_3AZA1_0014/PHP02
10.765453338623047,INH1,2024,GEMS-0061_3AZA1_0021/PHP02
10.765453338623047,INH1,2024,GEMS-0061_3AZA1_0023/PHP02
10.765453338623047,INH1,2024,GEMS-0061_FBLL_0004/PHP02
10.765453338623047,INH1,2024,GEMS-0061_FBLL_0005/PHP02
10.765453338623047,INH1,2024,GEMS-0061_FBLL_0007/PHP02
10.765453338623047,INH1,2024,GEMS-0061_FBLL_0008/PHP02
10.765453338623047,INH1,2024,GEMS-0061_FBLL_0009/PHP02
10.765453338623047,INH1,2024,GEMS-0061_FBLL_0014/PHP02
10.765453338623047,INH1,2024,GEMS-0061_FBLL_0015/PHP02
10.765453338623047,INH1,2024,GEMS-0061_FBLL_0016/PHP02
10.765453338623047,INH1,2024,GEMS-0061_FBLL_0017/PHP02
10.765453338623047,INH1,2024,GEMS-0061_FBLL_0019/PHP02
10.765453338623047,INH1,2024,GEMS-0061_FBLL_0022/PHP02
10.765453338623047,INH1,2024,GEMS-0061_FBLL_0025/PHP02
10.765453338623047,INH1,2024,GEMS-0061_FBLL_0031/PHP02
10.765453338623047,INH1,2024,GEMS-0061_FBLL_0032/PHP02
10.765453338623047,INH1,2024,GEMS-0061_FBLL_0033/PHP02
10.765453338623047,INH1,2024,GEMS-0061_FBLL_0034/PHP02
10.765453338623047,INH1,2024,GEMS-0061_FBLL_0035/PHP02
10.765453338623047,INH1,2024,GEMS-0061_FBLL_0038/PHP02
10.765453338623047,INH1,2024,GEMS-0061_FBLL_0039/PHP02
10.765453338623047,INH1,2024,GEMS-0061_FBLL_0040/PHP02
10.765453338623047,INH1,2024,GEMS-0061_FBLL_0042/PHP02
10.765453338623047,INH1,2024,GEMS-0061_FBLL_0044/PHP02
10.765453338623047,INH1,2024,GEMS-0061_FBLL_0050/PHP02
10.765453338623047,INH1,2024,GEMS-0061_PHB47_0003/PHP02
10.765453338623047,INH1,2024,GEMS-0061_PHB47_0004/PHP02
10.765453338623047,INH1,2024,GEMS-0061_PHBW8_0002/PHP02
10.765453338623047,INH1,2024,GEMS-0113_3AZA1_0001/PHP02
10.765453338623047,INH1,2024,GEMS-0113_3AZA1_0002/PHP02
10.765453338623047,INH1,2024,GEMS-0113_3AZA1_0004/PHP02
10.765453338623047,INH1,2024,GEMS-0113_3AZA1_0005/PHP02
10.765453338623047,INH1,2024,GEMS-0113_3AZA1_0006/PHP02
10.765453338623047,INH1,2024,GEMS-0113_3AZA1_0007/PHP02
10.765453338623047,INH1,2024,GEMS-0113_3AZA1_0011/PHP02
10.765453338623047,INH1,2024,GEMS-0113_3AZA1_0013/PHP02
10.765453338623047,INH1,2024,GEMS-0113_3AZA1_0014/PHP02
10.765453338623047,INH1,2024,GEMS-0113_3AZA1_0016/PHP02
10.765453338623047,INH1,2024,GEMS-0113_3AZA1_0018/PHP02
10.765453338623047,INH1,2024,GEMS-0113_3AZA1_0024/PHP02
10.765453338623047,INH1,2024,GEMS-0113_3AZA1_0025/PHP02
10.765453338623047,INH1,2024,GEMS-0113_3AZA1_0026/PHP02
10.765453338623047,INH1,2024,GEMS-0113_3AZA1_0027/PHP02
10.765453338623047,INH1,2024,GEMS-0113_3AZA1_0029/PHP02
10.765453338623047,INH1,2024,GEMS-0113_3AZA1_0031/PHP02
10.765453338623047,INH1,2024,GEMS-0113_3AZA1_0038/PHP02
10.765453338623047,INH1,2024,GEMS-0113_FBLL_0002/PHP02
10.765453338623047,INH1,2024,GEMS-0113_FBLL_0003/PHP02
10.765453338623047,INH1,2024,GEMS-0113_FBLL_0005/PHP02
10.765453338623047,INH1,2024,GEMS-0113_FBLL_0006/PHP02
10.765453338623047,INH1,2024,GEMS-0113_FBLL_0007/PHP02
10.765453338623047,INH1,2024,GEMS-0113_FBLL_0008/PHP02
10.765453338623047,INH1,2024,GEMS-0113_FBLL_0010/PHP02
10.765453338623047,INH1,2024,GEMS-0113_FBLL_0011/PHP02
10.765453338623047,INH1,2024,GEMS-0113_PHB47_0002/PHP02
10.765453338623047,INH1,2024,GEMS-0113_PHB47_0003/PHP02
10.765453338623047,INH1,2024,GEMS-0113_PHB47_0004/PHP02
10.765453338623047,INH1,2024,GEMS-0113_PHB47_0005/PHP02
10.765453338623047,INH1,2024,GEMS-0113_PHB47_0006/PHP02
10.765453338623047,INH1,2024,GEMS-0113_PHB47_0007/PHP02
10.765453338623047,INH1,2024,GEMS-0113_PHB47_0008/PHP02
10.765453338623047,INH1,2024,GEMS-0113_PHB47_0009/PHP02
10.765453338623047,INH1,2024,GEMS-0113_PHB47_0011/PHP02
10.765453338623047,INH1,2024,GEMS-0113_PHB47_0012/PHP02
10.765453338623047,INH1,2024,GEMS-0113_PHB47_0013/PHP02
10.765453338623047,INH1,2024,GEMS-0113_PHB47_0019/PHP02
10.765453338623047,INH1,2024,GEMS-0113_PHB47_0020/PHP02
10.765453338623047,INH1,2024,GEMS-0113_PHB47_0021/PHP02
10.765453338623047,INH1,2024,GEMS-0113_PHBW8_0001/PHP02
10.765453338623047,INH1,2024,GEMS-0113_PHBW8_0004/PHP02
10.765453338623047,INH1,2024,GEMS-0113_PHBW8_0005/PHP02
10.765453338623047,INH1,2024,GEMS-0113_PHBW8_0007/PHP02
10.765453338623047,INH1,2024,GEMS-0113_PHBW8_0008/PHP02
10.765453338623047,INH1,2024,GEMS-0113_PHBW8_0009/PHP02
10.765453338623047,INH1,2024,GEMS-0113_PHBW8_0011/PHP02
10.765453338623047,INH1,2024,GEMS-0113_PHBW8_0013/PHP02
10.765453338623047,INH1,2024,GEMS-0113_PHBW8_0014/PHP02
10.765453338623047,INH1,2024,GEMS-0113_PHBW8_0017/PHP02
10.765453338623047,INH1,2024,GEMS-0219_3AZA1_0001/PHP02
10.765453338623047,INH1,2024,GEMS-0219_3AZA1_0002/PHP02
10.765453338623047,INH1,2024,GEMS-0219_3AZA1_0003/PHP02
10.765453338623047,INH1,2024,GEMS-0219_3AZA1_0004/PHP02
10.765453338623047,INH1,2024,GEMS-0219_3AZA1_0006/PHP02
10.765453338623047,INH1,2024,GEMS-0219_3AZA1_0009/PHP02
10.765453338623047,INH1,2024,GEMS-0219_3AZA1_0010/PHP02
10.765453338623047,INH1,2024,GEMS-0219_3AZA1_0012/PHP02
10.765453338623047,INH1,2024,GEMS-0219_3AZA1_0014/PHP02
10.765453338623047,INH1,2024,GEMS-0219_FBLL_0002/PHP02
10.765453338623047,INH1,2024,GEMS-0219_FBLL_0003/PHP02
10.765453338623047,INH1,2024,GEMS-0219_FBLL_0004/PHP02
10.765453338623047,INH1,2024,GEMS-0219_FBLL_0005/PHP02
10.765453338623047,INH1,2024,GEMS-0219_FBLL_0008/PHP02
10.765453338623047,INH1,2024,GEMS-0219_FBLL_0009/PHP02
10.765453338623047,INH1,2024,GEMS-0219_FBLL_0011/PHP02
10.765453338623047,INH1,2024,GEMS-0219_FBLL_0012/PHP02
10.765453338623047,INH1,2024,GEMS-0219_FBLL_0013/PHP02
10.765453338623047,INH1,2024,GEMS-0219_FBLL_0017/PHP02
10.765453338623047,INH1,2024,GEMS-0219_FBLL_0019/PHP02
10.765453338623047,INH1,2024,GEMS-0219_FBLL_0020/PHP02
10.765453338623047,INH1,2024,GEMS-0219_FBLL_0025/PHP02
10.765453338623047,INH1,2024,GEMS-0219_FBLL_0027/PHP02
10.765453338623047,INH1,2024,GEMS-0219_FBLL_0028/PHP02
10.765453338623047,INH1,2024,GEMS-0219_PHB47_0001/PHP02
10.765453338623047,INH1,2024,GEMS-0219_PHB47_0002/PHP02
10.765453338623047,INH1,2024,GEMS-0219_PHB47_0003/PHP02
10.765453338623047,INH1,2024,GEMS-0219_PHB47_0004/PHP02
10.765453338623047,INH1,2024,GEMS-0219_PHB47_0005/PHP02
10.765453338623047,INH1,2024,GEMS-0219_PHB47_0006/PHP02
10.765453338623047,INH1,2024,GEMS-0219_PHB47_0014/PHP02
10.765453338623047,INH1,2024,GEMS-0219_PHBW8_0001/PHP02
10.765453338623047,INH1,2024,GEMS-0219_PHBW8_0002/PHP02
10.765453338623047,INH1,2024,GEMS-0219_PHBW8_0004/PHP02
10.765453338623047,INH1,2024,GEMS-0219_PHBW8_0006/PHP02
10.765453338623047,INH1,2024,GEMS-0219_PHBW8_0008/PHP02
10.765453338623047,INH1,2024,GEMS-0219_PHBW8_0009/PHP02
10.765453338623047,INH1,2024,GEMS-0227_3AZA1_0001/PHP02
10.765453338623047,INH1,2024,GEMS-0227_3AZA1_0002/PHP02
10.765453338623047,INH1,2024,GEMS-0227_3AZA1_0003/PHP02
10.765453338623047,INH1,2024,GEMS-0227_3AZA1_0004/PHP02
10.765453338623047,INH1,2024,GEMS-0227_3AZA1_0006/PHP02
10.765453338623047,INH1,2024,GEMS-0227_3AZA1_0010/PHP02
10.765453338623047,INH1,2024,GEMS-0227_3AZA1_0011/PHP02
10.765453338623047,INH1,2024,GEMS-0227_3AZA1_0012/PHP02
10.765453338623047,INH1,2024,GEMS-0227_3AZA1_0013/PHP02
10.765453338623047,INH1,2024,GEMS-0227_3AZA1_0014/PHP02
10.765453338623047,INH1,2024,GEMS-0227_3AZA1_0015/PHP02
10.765453338623047,INH1,2024,GEMS-0227_3AZA1_0016/PHP02
10.765453338623047,INH1,2024,GEMS-0227_3AZA1_0018/PHP02
10.765453338623047,INH1,2024,GEMS-0227_3AZA1_0019/PHP02
10.765453338623047,INH1,2024,GEMS-0227_3AZA1_0021/PHP02
10.765453338623047,INH1,2024,GEMS-0227_3AZA1_0022/PHP02
10.765453338623047,INH1,2024,GEMS-0227_3AZA1_0023/PHP02
10.765453338623047,INH1,2024,GEMS-0227_3AZA1_0024/PHP02
10.765453338623047,INH1,2024,GEMS-0227_3AZA1_0029/PHP02
10.765453338623047,INH1,2024,GEMS-0227_3AZA1_0032/PHP02
10.765453338623047,INH1,2024,GEMS-0227_3AZA1_0034/PHP02
10.765453338623047,INH1,2024,GEMS-0227_3AZA1_0035/PHP02
10.765453338623047,INH1,2024,GEMS-0227_3AZA1_0036/PHP02
10.765453338623047,INH1,2024,GEMS-0227_3AZA1_0040/PHP02
10.765453338623047,INH1,2024,GEMS-0227_3AZA1_0041/PHP02
10.765453338623047,INH1,2024,GEMS-0227_3AZA1_0043/PHP02
10.765453338623047,INH1,2024,GEMS-0227_3AZA1_0045/PHP02
10.765453338623047,INH1,2024,GEMS-0227_3AZA1_0046/PHP02
10.765453338623047,INH1,2024,GEMS-0227_3AZA1_0048/PHP02
10.765453338623047,INH1,2024,GEMS-0227_3AZA1_0049/PHP02
10.765453338623047,INH1,2024,GEMS-0227_FBLL_0001/PHP02
10.765453338623047,INH1,2024,GEMS-0227_FBLL_0002/PHP02
10.765453338623047,INH1,2024,GEMS-0227_FBLL_0004/PHP02
10.765453338623047,INH1,2024,GEMS-0227_FBLL_0005/PHP02
10.765453338623047,INH1,2024,GEMS-0227_FBLL_0007/PHP02
10.765453338623047,INH1,2024,GEMS-0227_FBLL_0008/PHP02
10.765453338623047,INH1,2024,GEMS-0227_FBLL_0009/PHP02
10.765453338623047,INH1,2024,GEMS-0227_FBLL_0010/PHP02
10.765453338623047,INH1,2024,GEMS-0227_FBLL_0012/PHP02
10.765453338623047,INH1,2024,GEMS-0227_FBLL_0013/PHP02
10.765453338623047,INH1,2024,GEMS-0227_FBLL_0016/PHP02
10.765453338623047,INH1,2024,GEMS-0227_FBLL_0018/PHP02
10.765453338623047,INH1,2024,GEMS-0227_FBLL_0020/PHP02
10.765453338623047,INH1,2024,GEMS-0227_FBLL_0021/PHP02
10.765453338623047,INH1,2024,GEMS-0227_FBLL_0022/PHP02
10.765453338623047,INH1,2024,GEMS-0227_FBLL_0023/PHP02
10.765453338623047,INH1,2024,GEMS-0227_FBLL_0024/PHP02
10.765453338623047,INH1,2024,GEMS-0227_FBLL_0025/PHP02
10.765453338623047,INH1,2024,GEMS-0227_FBLL_0026/PHP02
10.765453338623047,INH1,2024,GEMS-0227_FBLL_0027/PHP02
10.765453338623047,INH1,2024,GEMS-0227_FBLL_0028/PHP02
10.765453338623047,INH1,2024,GEMS-0227_FBLL_0031/PHP02
10.765453338623047,INH1,2024,GEMS-0227_FBLL_0033/PHP02
10.765453338623047,INH1,2024,GEMS-0227_FBLL_0034/PHP02
10.765453338623047,INH1,2024,GEMS-0227_FBLL_0035/PHP02
10.765453338623047,INH1,2024,GEMS-0227_FBLL_0037/PHP02
10.765453338623047,INH1,2024,GEMS-0227_FBLL_0040/PHP02
10.765453338623047,INH1,2024,GEMS-0227_FBLL_0041/PHP02
10.765453338623047,INH1,2024,GEMS-0227_FBLL_0042/PHP02
10.765453338623047,INH1,2024,GEMS-0227_FBLL_0043/PHP02
10.765453338623047,INH1,2024,GEMS-0227_FBLL_0044/PHP02
10.765453338623047,INH1,2024,GEMS-0227_FBLL_0045/PHP02
10.765453338623047,INH1,2024,GEMS-0227_FBLL_0047/PHP02
10.765453338623047,INH1,2024,GEMS-0227_FBLL_0048/PHP02
10.765453338623047,INH1,2024,GEMS-0227_FBLL_0049/PHP02
10.765453338623047,INH1,2024,GEMS-0227_FBLL_0051/PHP02
10.765453338623047,INH1,2024,GEMS-0227_FBLL_0053/PHP02
10.765453338623047,INH1,2024,GEMS-0227_FBLL_0054/PHP02
10.765453338623047,INH1,2024,GEMS-0227_FBLL_0055/PHP02
10.765453338623047,INH1,2024,GEMS-0227_FBLL_0056/PHP02
10.765453338623047,INH1,2024,GEMS-0227_FBLL_0057/PHP02
10.765453338623047,INH1,2024,GEMS-0227_FBLL_0058/PHP02
10.765453338623047,INH1,2024,GEMS-0227_FBLL_0059/PHP02
10.765453338623047,INH1,2024,GEMS-0227_FBLL_0060/PHP02
10.765453338623047,INH1,2024,GEMS-0227_FBLL_0062/PHP02
10.765453338623047,INH1,2024,GEMS-0227_FBLL_0063/PHP02
10.765453338623047,INH1,2024,GEMS-0227_FBLL_0067/PHP02
10.765453338623047,INH1,2024,GEMS-0227_FBLL_0068/PHP02
10.765453338623047,INH1,2024,GEMS-0227_FBLL_0069/PHP02
10.765453338623047,INH1,2024,GEMS-0227_FBLL_0070/PHP02
10.765453338623047,INH1,2024,GEMS-0227_FBLL_0071/PHP02
10.765453338623047,INH1,2024,GEMS-0227_FBLL_0072/PHP02
10.765453338623047,INH1,2024,GEMS-0227_FBLL_0073/PHP02
10.765453338623047,INH1,2024,GEMS-0227_FBLL_0074/PHP02
10.765453338623047,INH1,2024,GEMS-0227_FBLL_0075/PHP02
10.765453338623047,INH1,2024,GEMS-0227_FBLL_0077/PHP02
10.765453338623047,INH1,2024,GEMS-0227_FBLL_0078/PHP02
10.765453338623047,INH1,2024,GEMS-0227_FBLL_0079/PHP02
10.765453338623047,INH1,2024,GEMS-0227_FBLL_0080/PHP02
10.765453338623047,INH1,2024,GEMS-0227_FBLL_0082/PHP02
